RR034B_308_NODE_75_length_800_cov_2.969128	18	33.962	53	3.82e-04	37.0	0	YP_009924421	|nsp14 [Rabbit coronavirus HKU14]
RR034B_312_NODE_491_length_346_cov_1.288660	25	28.409	88	9.85e-05	35.8	0	YP_009256195	|ORF1ab [Ferret coronavirus]
RR034B_312_NODE_1363_length_248_cov_3.751295	18	33.962	53	0.001	32.0	0	YP_009389424	|ORF1ab polyprotein [Wencheng Sm shrew coronavirus]
RR034B_312_NODE_1363_length_248_cov_3.751295	18	33.962	53	0.001	32.0	0	YP_009824973	|ORF1ab polyprotein [Wencheng Sm shrew coronavirus]
RR034B_314_NODE_1302_length_263_cov_0.875000	18	30.000	60	6.44e-04	32.3	0	YP_004070194	|spike protein [Feline infectious peritonitis virus]
RR034B_314_NODE_1575_length_258_cov_0.896552	18	33.333	54	7.15e-04	32.3	0	YP_009924394	|nsp13 [Rousettus bat coronavirus HKU9]
RR034B_326_NODE_729_length_239_cov_0.918478	16	38.095	42	2.52e-04	33.1	0	YP_009328934	|ORF1a protein [NL63-related bat coronavirus]
RR034B_326_NODE_729_length_239_cov_0.918478	16	38.095	42	3.97e-04	32.7	0	YP_009328933	|ORF1ab protein [NL63-related bat coronavirus]
RR034B_327_NODE_1394_length_345_cov_2.206897	15	50.000	30	8.29e-04	33.1	0	YP_009336483	|orf1ab polyprotein [Lucheng Rn rat coronavirus]
RR034B_329_NODE_1127_length_225_cov_2.141176	19	38.776	49	3.94e-04	32.7	0	YP_009755889	|ORF1ab polyprotein [Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015]
RR034B_331_NODE_1521_length_237_cov_3.505495	13	33.333	39	2.50e-04	33.1	0	YP_009944268	|ORF1a polyprotein [Human coronavirus HKU1]
RR034B_331_NODE_1521_length_237_cov_3.505495	13	33.333	39	3.55e-04	32.7	0	YP_009944272	|nsp4 (TM2) [Human coronavirus HKU1]
RR034B_332_NODE_640_length_551_cov_1.062500	43	29.861	144	2.31e-07	45.4	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_332_NODE_640_length_551_cov_1.062500	43	29.861	144	2.66e-07	45.4	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_332_NODE_640_length_551_cov_1.062500	31	31.313	99	5.60e-07	44.3	0	YP_009924321	|nsp3 [Human coronavirus OC43]
RR034B_332_NODE_640_length_551_cov_1.062500	31	31.313	99	5.78e-07	44.3	0	YP_009924317	|ORF1a polyprotein [Human coronavirus OC43]
RR034B_332_NODE_640_length_551_cov_1.062500	30	30.303	99	8.79e-07	43.9	0	YP_009944256	|nsp3 [Rabbit coronavirus HKU14]
RR034B_332_NODE_640_length_551_cov_1.062500	30	30.303	99	8.79e-07	43.9	0	YP_009924411	|nsp3 [Rabbit coronavirus HKU14]
RR034B_332_NODE_640_length_551_cov_1.062500	30	30.303	99	9.05e-07	43.9	0	YP_009944253	|ORF1a polyprotein [Rabbit coronavirus HKU14]
RR034B_332_NODE_640_length_551_cov_1.062500	31	31.313	99	9.30e-07	43.9	0	YP_009944267	|ORF1a polyprotein [Betacoronavirus HKU24]
RR034B_332_NODE_640_length_551_cov_1.062500	32	32.323	99	9.63e-07	43.5	0	YP_009924333	|nsp3 [Murine hepatitis virus]
RR034B_332_NODE_640_length_551_cov_1.062500	45	29.801	151	9.70e-07	43.5	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_332_NODE_4051_length_264_cov_0.870813	14	53.846	26	7.99e-04	32.3	0	NP_598309	|Pol1 [Porcine epidemic diarrhea virus]
RR034B_332_NODE_7868_length_217_cov_1.401235	20	32.787	61	4.68e-04	32.3	0	YP_003766	|replicase polyprotein 1ab [Human coronavirus NL63]
RR034B_334_NODE_292_length_294_cov_1.271967	16	34.783	46	9.43e-06	38.1	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_334_NODE_292_length_294_cov_1.271967	16	34.783	46	9.55e-06	38.1	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_335_NODE_426_length_282_cov_3.096916	20	35.088	57	6.08e-04	32.7	0	YP_001351683	|ORF1 [Scotophilus bat coronavirus 512]
RR034B_336_NODE_787_length_313_cov_1.124031	18	23.684	76	8.58e-04	32.7	0	YP_009328935	|S protein [NL63-related bat coronavirus]
RR034B_337_NODE_746_length_241_cov_1.655914	18	28.571	63	0.001	31.6	0	YP_009824968	|ORF3 protein [NL63-related bat coronavirus]
RR034B_338_NODE_644_length_279_cov_1.522321	15	39.474	38	5.41e-04	33.1	0	YP_008439200	|replicase polyprotein 1ab [Bat coronavirus CDPHE15/USA/2006]
RR034B_338_NODE_644_length_279_cov_1.522321	15	39.474	38	5.97e-04	32.7	0	YP_008439214	|nsp3 [Bat coronavirus CDPHE15/USA/2006]
RR034B_338_NODE_644_length_279_cov_1.522321	15	39.474	38	6.00e-04	32.7	0	YP_008439201	|replicase polyprotein 1a [Bat coronavirus CDPHE15/USA/2006]
RR034B_338_NODE_2743_length_220_cov_1.575758	15	53.571	28	0.001	31.2	0	YP_001718604	|ORF1a polyprotein [Bat coronavirus 1A]
RR034B_338_NODE_2743_length_220_cov_1.575758	15	53.571	28	0.001	31.2	0	YP_001718603	|ORF1ab polyprotein [Bat coronavirus 1A]
RR034B_340_NODE_713_length_673_cov_1.933657	36	33.962	106	1.98e-05	40.4	0	YP_003766	|replicase polyprotein 1ab [Human coronavirus NL63]
RR034B_340_NODE_713_length_673_cov_1.933657	30	34.884	86	4.16e-05	39.7	0	YP_009944327	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_340_NODE_713_length_673_cov_1.933657	30	34.884	86	4.16e-05	39.7	0	YP_009944312	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_340_NODE_713_length_673_cov_1.933657	38	31.933	119	4.34e-05	39.7	0	YP_009944308	|ORF1a polyprotein [Tylonycteris bat coronavirus HKU4]
RR034B_340_NODE_713_length_673_cov_1.933657	31	36.905	84	9.04e-05	38.5	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_340_NODE_713_length_673_cov_1.933657	28	31.461	89	1.02e-04	38.5	0	YP_009944253	|ORF1a polyprotein [Rabbit coronavirus HKU14]
RR034B_340_NODE_713_length_673_cov_1.933657	28	31.461	89	1.32e-04	38.1	0	YP_009944256	|nsp3 [Rabbit coronavirus HKU14]
RR034B_340_NODE_713_length_673_cov_1.933657	28	31.461	89	1.32e-04	38.1	0	YP_009924411	|nsp3 [Rabbit coronavirus HKU14]
RR034B_340_NODE_713_length_673_cov_1.933657	31	36.905	84	1.37e-04	38.1	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_340_NODE_713_length_673_cov_1.933657	30	29.126	103	1.97e-04	37.4	0	YP_009924317	|ORF1a polyprotein [Human coronavirus OC43]
RR034B_340_NODE_3438_length_244_cov_1.666667	14	35.000	40	8.54e-04	32.0	0	YP_009924317	|ORF1a polyprotein [Human coronavirus OC43]
RR034B_340_NODE_4686_length_210_cov_1.174194	21	43.750	48	3.72e-06	38.1	0	YP_009199789	|ORF1ab polyprotein [BtRf-AlphaCoV/HuB2013]
RR034B_342_NODE_658_length_260_cov_1.180488	61	70.930	86	4.24e-42	140	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_342_NODE_658_length_260_cov_1.180488	61	70.930	86	5.39e-42	140	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_342_NODE_658_length_260_cov_1.180488	30	37.500	80	1.97e-14	62.4	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_342_NODE_658_length_260_cov_1.180488	30	37.500	80	2.35e-14	62.0	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_342_NODE_658_length_260_cov_1.180488	29	36.250	80	8.43e-13	57.8	0	YP_009944327	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_342_NODE_658_length_260_cov_1.180488	29	36.250	80	8.43e-13	57.8	0	YP_009944312	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_342_NODE_658_length_260_cov_1.180488	29	36.250	80	1.26e-12	57.0	0	YP_009944308	|ORF1a polyprotein [Tylonycteris bat coronavirus HKU4]
RR034B_342_NODE_658_length_260_cov_1.180488	27	33.750	80	4.14e-12	55.5	0	YP_009944294	|nsp3 [Betacoronavirus England 1]
RR034B_342_NODE_658_length_260_cov_1.180488	27	33.750	80	4.14e-12	55.5	0	YP_009944283	|nsp3 [Betacoronavirus England 1]
RR034B_342_NODE_658_length_260_cov_1.180488	27	31.765	85	9.41e-12	54.7	0	YP_009944356	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_342_NODE_820_length_250_cov_2.194872	19	42.222	45	4.18e-04	32.7	0	YP_009944253	|ORF1a polyprotein [Rabbit coronavirus HKU14]
RR034B_342_NODE_820_length_250_cov_2.194872	21	38.182	55	5.45e-04	32.0	0	YP_009944263	|nsp10 [Rabbit coronavirus HKU14]
RR034B_342_NODE_820_length_250_cov_2.194872	21	38.182	55	5.45e-04	32.0	0	YP_009924418	|nsp10 [Rabbit coronavirus HKU14]
RR034B_343_NODE_735_length_243_cov_0.968085	20	40.000	50	3.06e-04	33.1	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_343_NODE_735_length_243_cov_0.968085	20	40.000	50	5.25e-04	32.3	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_344_NODE_557_length_280_cov_1.617778	19	30.159	63	5.79e-04	32.7	0	YP_001718610	|ORF1ab polyprotein [Miniopterus bat coronavirus HKU8]
RR034B_344_NODE_557_length_280_cov_1.617778	19	30.159	63	6.61e-04	32.7	0	YP_001718611	|ORF1a polyprotein [Miniopterus bat coronavirus HKU8]
RR034B_344_NODE_2198_length_236_cov_1.701657	14	29.167	48	1.35e-04	33.9	0	YP_009824974	|spike glycoprotein [Wencheng Sm shrew coronavirus]
RR034B_344_NODE_2198_length_236_cov_1.701657	13	27.083	48	7.31e-04	32.0	0	YP_009389425	|spike glycoprotein [Wencheng Sm shrew coronavirus]
RR034B_344_NODE_3180_length_220_cov_1.103030	18	36.000	50	4.06e-04	32.3	0	YP_009199240	|replicase polyprotein 1a [Swine enteric coronavirus]
RR034B_344_NODE_3606_length_214_cov_1.144654	17	34.694	49	7.83e-04	31.6	0	YP_004070193	|polyprotein ab [Feline infectious peritonitis virus]
RR034B_345_NODE_557_length_342_cov_1.425087	17	41.463	41	4.43e-04	33.5	0	YP_001552239	|membrane glycoprotein [Rhinolophus bat coronavirus HKU2]
RR034B_345_NODE_1053_length_265_cov_1.395238	15	65.217	23	8.84e-04	32.0	0	YP_009824973	|ORF1ab polyprotein [Wencheng Sm shrew coronavirus]
RR034B_345_NODE_1969_length_229_cov_2.091954	15	46.875	32	1.13e-04	34.3	0	YP_001718605	|spike protein [Bat coronavirus 1A]
RR034B_350_NODE_301_length_268_cov_1.281690	28	43.750	64	4.22e-13	57.8	0	YP_009824970	|M protein [NL63-related bat coronavirus]
RR034B_350_NODE_301_length_268_cov_1.281690	26	40.000	65	7.42e-13	57.0	0	YP_001351687	|matrix protein [Scotophilus bat coronavirus 512]
RR034B_350_NODE_301_length_268_cov_1.281690	24	38.095	63	2.27e-11	53.1	0	YP_006908645	|membrane protein [Rousettus bat coronavirus HKU10]
RR034B_350_NODE_301_length_268_cov_1.281690	26	38.806	67	2.17e-10	50.4	0	YP_009200738	|membrane glycoprotein [BtRf-AlphaCoV/YN2012]
RR034B_350_NODE_301_length_268_cov_1.281690	23	34.848	66	2.42e-10	50.4	0	YP_009199246	|membrane protein [Swine enteric coronavirus]
RR034B_350_NODE_301_length_268_cov_1.281690	28	38.889	72	2.54e-10	50.4	0	YP_001718615	|membrane protein [Miniopterus bat coronavirus HKU8]
RR034B_350_NODE_301_length_268_cov_1.281690	22	34.375	64	5.67e-10	49.3	0	YP_003770	|Membrane protein [Human coronavirus NL63]
RR034B_350_NODE_301_length_268_cov_1.281690	26	38.806	67	1.11e-09	48.5	0	YP_009201733	|membrane glycoprotein [BtNv-AlphaCoV/SC2013]
RR034B_350_NODE_301_length_268_cov_1.281690	26	37.681	69	1.20e-09	48.5	0	YP_009328938	|M protein [NL63-related bat coronavirus]
RR034B_350_NODE_301_length_268_cov_1.281690	23	35.385	65	2.71e-09	47.4	0	YP_009755893	|membrane protein [Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015]
RR034B_350_NODE_342_length_263_cov_0.875000	57	80.282	71	3.60e-35	120	0	YP_009924394	|nsp13 [Rousettus bat coronavirus HKU9]
RR034B_350_NODE_342_length_263_cov_0.875000	59	68.605	86	7.01e-33	114	0	YP_009256195	|ORF1ab [Ferret coronavirus]
RR034B_350_NODE_342_length_263_cov_0.875000	58	67.442	86	1.10e-32	114	0	YP_004070193	|polyprotein ab [Feline infectious peritonitis virus]
RR034B_350_NODE_342_length_263_cov_0.875000	58	69.048	84	2.41e-32	113	0	YP_009755889	|ORF1ab polyprotein [Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015]
RR034B_350_NODE_342_length_263_cov_0.875000	58	67.442	86	2.66e-32	113	0	YP_009199241	|replicase polyprotein 1b, partial [Swine enteric coronavirus]
RR034B_350_NODE_342_length_263_cov_0.875000	59	67.816	87	9.30e-32	111	0	NP_598309	|Pol1 [Porcine epidemic diarrhea virus]
RR034B_350_NODE_342_length_263_cov_0.875000	56	64.368	87	1.16e-31	111	0	YP_008439200	|replicase polyprotein 1ab [Bat coronavirus CDPHE15/USA/2006]
RR034B_350_NODE_342_length_263_cov_0.875000	57	64.773	88	2.74e-31	110	0	YP_001718603	|ORF1ab polyprotein [Bat coronavirus 1A]
RR034B_350_NODE_342_length_263_cov_0.875000	56	65.116	86	7.37e-31	108	0	YP_009019180	|orf1ab polyprotein [Mink coronavirus strain WD1127]
RR034B_350_NODE_342_length_263_cov_0.875000	57	65.517	87	7.97e-31	108	0	YP_006908641	|orf1ab polyprotein [Rousettus bat coronavirus HKU10]
RR034B_352_NODE_119_length_527_cov_1.156780	128	74.419	172	1.86e-91	286	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_119_length_527_cov_1.156780	98	55.056	178	7.71e-65	210	0	YP_009944337	|ORF1a polyprotein [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_119_length_527_cov_1.156780	96	54.857	175	2.15e-63	206	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_352_NODE_119_length_527_cov_1.156780	94	52.809	178	9.21e-62	201	0	YP_009944308	|ORF1a polyprotein [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_119_length_527_cov_1.156780	88	50.575	174	8.45e-60	196	0	YP_009944268	|ORF1a polyprotein [Human coronavirus HKU1]
RR034B_352_NODE_119_length_527_cov_1.156780	88	50.867	173	6.15e-58	190	0	YP_009924317	|ORF1a polyprotein [Human coronavirus OC43]
RR034B_352_NODE_119_length_527_cov_1.156780	86	49.711	173	2.36e-57	189	0	YP_009944253	|ORF1a polyprotein [Rabbit coronavirus HKU14]
RR034B_352_NODE_119_length_527_cov_1.156780	85	49.133	173	7.40e-57	187	0	YP_009944267	|ORF1a polyprotein [Betacoronavirus HKU24]
RR034B_352_NODE_119_length_527_cov_1.156780	67	76.136	88	6.92e-44	147	0	YP_009924386	|nsp4 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_119_length_527_cov_1.156780	61	73.494	83	8.45e-44	143	0	YP_009924387	|nsp5 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_122_length_520_cov_1.369892	110	63.584	173	1.90e-75	240	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_122_length_520_cov_1.369892	110	63.584	173	3.06e-75	240	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_122_length_520_cov_1.369892	61	33.889	180	1.69e-27	103	0	YP_009944356	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_122_length_520_cov_1.369892	61	33.889	180	1.69e-27	103	0	YP_009944341	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_122_length_520_cov_1.369892	61	33.889	180	2.07e-27	103	0	YP_009944337	|ORF1a polyprotein [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_122_length_520_cov_1.369892	62	34.637	179	5.50e-25	96.3	0	YP_009944294	|nsp3 [Betacoronavirus England 1]
RR034B_352_NODE_122_length_520_cov_1.369892	62	34.637	179	5.50e-25	96.3	0	YP_009944283	|nsp3 [Betacoronavirus England 1]
RR034B_352_NODE_122_length_520_cov_1.369892	51	29.310	174	2.77e-23	91.3	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_352_NODE_122_length_520_cov_1.369892	51	29.310	174	3.10e-23	91.3	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_352_NODE_122_length_520_cov_1.369892	57	32.022	178	5.58e-22	87.4	0	YP_009944327	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_154_length_468_cov_2.334140	58	37.908	153	2.98e-27	102	0	YP_009380521	|spike protein [Coronavirus AcCoV-JC34]
RR034B_352_NODE_154_length_468_cov_2.334140	59	38.312	154	2.52e-24	93.6	0	YP_009336484	|spike glycoprotein [Lucheng Rn rat coronavirus]
RR034B_352_NODE_154_length_468_cov_2.334140	43	28.105	153	5.47e-16	69.7	0	YP_009200735	|spike glycoprotein [BtRf-AlphaCoV/YN2012]
RR034B_352_NODE_154_length_468_cov_2.334140	40	25.000	160	7.19e-16	69.3	0	YP_006908642	|spike glycoprotein [Rousettus bat coronavirus HKU10]
RR034B_352_NODE_154_length_468_cov_2.334140	43	28.105	153	8.43e-16	68.9	0	YP_001552236	|spike glycoprotein [Rhinolophus bat coronavirus HKU2]
RR034B_352_NODE_154_length_468_cov_2.334140	46	27.381	168	5.49e-15	66.6	0	YP_009201730	|spike glycoprotein [BtNv-AlphaCoV/SC2013]
RR034B_352_NODE_154_length_468_cov_2.334140	43	25.146	171	1.58e-13	62.4	0	YP_001718612	|spike protein [Miniopterus bat coronavirus HKU8]
RR034B_352_NODE_154_length_468_cov_2.334140	44	29.333	150	5.97e-13	60.8	0	YP_009389425	|spike glycoprotein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_154_length_468_cov_2.334140	42	26.087	161	6.68e-13	60.8	0	YP_009199609	|spike glycoprotein [BtMr-AlphaCoV/SAX2011]
RR034B_352_NODE_154_length_468_cov_2.334140	44	29.333	150	7.24e-13	60.5	0	YP_009824974	|spike glycoprotein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_188_length_432_cov_2.649867	134	93.706	143	2.20e-95	290	0	YP_009924393	|nsp12 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_188_length_432_cov_2.649867	108	76.596	141	1.91e-77	242	0	YP_009944349	|nsp12 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_188_length_432_cov_2.649867	108	76.596	141	4.03e-76	238	0	YP_009944320	|nsp12 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_188_length_432_cov_2.649867	107	75.887	141	1.13e-75	237	0	YP_009944302	|nsp12 [Betacoronavirus England 1]
RR034B_352_NODE_188_length_432_cov_2.649867	104	73.239	142	2.95e-74	233	0	YP_009924378	|nsp12 [Rat coronavirus Parker]
RR034B_352_NODE_188_length_432_cov_2.649867	104	73.239	142	7.78e-73	229	0	YP_009924419	|nsp12 [Rabbit coronavirus HKU14]
RR034B_352_NODE_188_length_432_cov_2.649867	92	65.248	141	1.40e-62	202	0	YP_006908641	|orf1ab polyprotein [Rousettus bat coronavirus HKU10]
RR034B_352_NODE_188_length_432_cov_2.649867	91	64.539	141	1.58e-62	202	0	YP_009019180	|orf1ab polyprotein [Mink coronavirus strain WD1127]
RR034B_352_NODE_188_length_432_cov_2.649867	89	63.121	141	2.79e-61	198	0	YP_009256195	|ORF1ab [Ferret coronavirus]
RR034B_352_NODE_188_length_432_cov_2.649867	90	63.830	141	3.51e-61	198	0	YP_004070193	|polyprotein ab [Feline infectious peritonitis virus]
RR034B_352_NODE_190_length_428_cov_2.252011	102	71.831	142	1.56e-73	233	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_190_length_428_cov_2.252011	102	71.831	142	1.96e-73	233	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_190_length_428_cov_2.252011	64	45.390	141	6.14e-42	143	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_352_NODE_190_length_428_cov_2.252011	64	45.390	141	7.93e-42	143	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_352_NODE_190_length_428_cov_2.252011	56	38.621	145	1.24e-32	116	0	YP_009944356	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_190_length_428_cov_2.252011	56	38.621	145	1.24e-32	116	0	YP_009944341	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_190_length_428_cov_2.252011	56	38.621	145	1.94e-32	116	0	YP_009944337	|ORF1a polyprotein [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_190_length_428_cov_2.252011	56	38.621	145	2.11e-32	116	0	YP_009944327	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_190_length_428_cov_2.252011	56	38.621	145	2.11e-32	116	0	YP_009944312	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_190_length_428_cov_2.252011	56	38.621	145	2.55e-32	115	0	YP_009944308	|ORF1a polyprotein [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_203_length_413_cov_1.907821	25	29.070	86	4.17e-05	37.7	0	YP_001552236	|spike glycoprotein [Rhinolophus bat coronavirus HKU2]
RR034B_352_NODE_205_length_410_cov_1.538028	33	51.562	64	6.74e-17	68.6	0	YP_009924383	|nsp1 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_205_length_410_cov_1.538028	33	51.562	64	2.81e-16	69.7	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_274_length_357_cov_1.645695	40	54.054	74	6.30e-26	96.7	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_274_length_357_cov_1.645695	40	54.054	74	4.10e-24	91.3	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_274_length_357_cov_1.645695	19	29.231	65	3.51e-06	40.0	0	YP_009944308	|ORF1a polyprotein [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_274_length_357_cov_1.645695	20	30.303	66	1.47e-05	38.5	0	YP_009944356	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_274_length_357_cov_1.645695	20	30.303	66	1.47e-05	38.5	0	YP_009944341	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_274_length_357_cov_1.645695	20	30.303	66	2.03e-05	38.1	0	YP_009944337	|ORF1a polyprotein [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_274_length_357_cov_1.645695	19	28.788	66	4.44e-05	37.0	0	YP_009944327	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_274_length_357_cov_1.645695	19	28.788	66	4.44e-05	37.0	0	YP_009944312	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_274_length_357_cov_1.645695	21	28.767	73	5.20e-04	33.9	0	YP_009944294	|nsp3 [Betacoronavirus England 1]
RR034B_352_NODE_274_length_357_cov_1.645695	21	28.767	73	5.20e-04	33.9	0	YP_009944283	|nsp3 [Betacoronavirus England 1]
RR034B_352_NODE_278_length_355_cov_1.680000	102	86.441	118	3.81e-74	224	0	YP_009924395	|nsp14 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_278_length_355_cov_1.680000	75	64.103	117	6.76e-54	172	0	YP_009944351	|nsp14 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_278_length_355_cov_1.680000	71	61.207	116	7.53e-53	169	0	YP_008439224	|nsp14 [Bat coronavirus CDPHE15/USA/2006]
RR034B_352_NODE_278_length_355_cov_1.680000	76	65.517	116	8.33e-53	173	0	YP_009200734	|ORF1ab polyprotein [BtRf-AlphaCoV/YN2012]
